Province_State,Country_Region,Lat,Long,Population,Date,Vaccinations
Meghalaya,India,,,,6/21/2021,604147
Meghalaya,India,,,,6/22/2021,617067
Meghalaya,India,,,,6/23/2021,629702
Meghalaya,India,,,,6/24/2021,641756
Meghalaya,India,,,,6/25/2021,655180
Meghalaya,India,,,,6/26/2021,663555
Meghalaya,India,,,,6/27/2021,664310
Meghalaya,India,,,,6/28/2021,678744
Meghalaya,India,,,,6/29/2021,690663
Meghalaya,India,,,,6/30/2021,699226
Meghalaya,India,,,,7/1/2021,712293
Meghalaya,India,,,,7/2/2021,724412
Meghalaya,India,,,,7/3/2021,733435
Meghalaya,India,,,,7/4/2021,734356
Meghalaya,India,,,,7/5/2021,747495
Meghalaya,India,,,,7/6/2021,763677
Meghalaya,India,,,,7/7/2021,775313
Meghalaya,India,,,,7/8/2021,790114
Meghalaya,India,,,,7/9/2021,802065
Meghalaya,India,,,,7/10/2021,810002
Meghalaya,India,,,,7/11/2021,810002
Meghalaya,India,,,,7/12/2021,810573
Meghalaya,India,,,,7/13/2021,824342
Meghalaya,India,,,,7/14/2021,841218
Meghalaya,India,,,,7/15/2021,870481
Meghalaya,India,,,,7/16/2021,886581
Meghalaya,India,,,,7/17/2021,897236
Meghalaya,India,,,,7/18/2021,897621
Meghalaya,India,,,,7/19/2021,915044
Meghalaya,India,,,,7/20/2021,933711
Meghalaya,India,,,,7/21/2021,948149
Meghalaya,India,,,,7/22/2021,967689
Meghalaya,India,,,,7/23/2021,987302
Meghalaya,India,,,,7/24/2021,1000341
Meghalaya,India,,,,7/25/2021,1000685
Meghalaya,India,,,,7/26/2021,1018039
Meghalaya,India,,,,7/27/2021,1034508
Meghalaya,India,,,,7/28/2021,1047741
Meghalaya,India,,,,7/29/2021,1063197
Meghalaya,India,,,,7/30/2021,1076270
Meghalaya,India,,,,7/31/2021,1089281
Meghalaya,India,,,,8/1/2021,1089451
Meghalaya,India,,,,8/2/2021,1101567
Meghalaya,India,,,,8/3/2021,1113426
Meghalaya,India,,,,8/4/2021,1123742
Meghalaya,India,,,,8/5/2021,1136999
Meghalaya,India,,,,8/6/2021,1136999
Meghalaya,India,,,,8/7/2021,1158920
Meghalaya,India,,,,8/8/2021,1159425
Meghalaya,India,,,,8/9/2021,1171136
Meghalaya,India,,,,8/10/2021,1185182
Meghalaya,India,,,,8/11/2021,1195260
Meghalaya,India,,,,8/12/2021,1207418
Meghalaya,India,,,,8/13/2021,1217861
Meghalaya,India,,,,8/14/2021,1226249
Meghalaya,India,,,,8/15/2021,1226483
Meghalaya,India,,,,8/16/2021,1234009
Meghalaya,India,,,,8/17/2021,1242164
Meghalaya,India,,,,8/18/2021,1249521
Meghalaya,India,,,,8/19/2021,1262775
Meghalaya,India,,,,8/20/2021,1273638
Meghalaya,India,,,,8/21/2021,1281288
Meghalaya,India,,,,8/22/2021,1281687
Meghalaya,India,,,,8/23/2021,1290778
Meghalaya,India,,,,8/24/2021,1298480
Meghalaya,India,,,,8/25/2021,1305334
Meghalaya,India,,,,8/26/2021,1311991
Meghalaya,India,,,,8/27/2021,1318780
Meghalaya,India,,,,8/28/2021,1318780
Meghalaya,India,,,,8/29/2021,1324165
Meghalaya,India,,,,8/30/2021,1330252
Meghalaya,India,,,,8/31/2021,1334848
Meghalaya,India,,,,9/1/2021,1338790
Meghalaya,India,,,,9/2/2021,1347074
Meghalaya,India,,,,9/3/2021,1353681
Meghalaya,India,,,,9/4/2021,1354937
Meghalaya,India,,,,9/5/2021,1361740
Meghalaya,India,,,,9/6/2021,1367433
Meghalaya,India,,,,9/7/2021,1374855
Meghalaya,India,,,,9/8/2021,1383456
Meghalaya,India,,,,9/9/2021,1395010
Meghalaya,India,,,,9/10/2021,1403861
Meghalaya,India,,,,9/11/2021,1405619
Meghalaya,India,,,,9/12/2021,1410865
Meghalaya,India,,,,9/13/2021,1421519
Meghalaya,India,,,,9/14/2021,1430274
Meghalaya,India,,,,9/15/2021,1439975
Meghalaya,India,,,,9/16/2021,1450329
Meghalaya,India,,,,9/17/2021,1457932
Meghalaya,India,,,,9/18/2021,1459711
Meghalaya,India,,,,9/19/2021,1465409
Meghalaya,India,,,,9/20/2021,1475466
Meghalaya,India,,,,9/21/2021,1483657
Meghalaya,India,,,,9/22/2021,1492153
Mizoram,India,,,,4/30/2021,256096
Mizoram,India,,,,5/1/2021,258922
Mizoram,India,,,,5/2/2021,258815
Mizoram,India,,,,5/3/2021,258815
Mizoram,India,,,,5/4/2021,267429
Mizoram,India,,,,5/5/2021,270992
Mizoram,India,,,,5/6/2021,275179
Mizoram,India,,,,5/7/2021,277305
Mizoram,India,,,,5/8/2021,277860
Mizoram,India,,,,5/9/2021,277860
Mizoram,India,,,,5/10/2021,281200
Mizoram,India,,,,5/11/2021,283991
Mizoram,India,,,,5/12/2021,285547
Mizoram,India,,,,5/13/2021,287535
Mizoram,India,,,,5/14/2021,288343
Mizoram,India,,,,5/15/2021,289095
Mizoram,India,,,,5/16/2021,289095
Mizoram,India,,,,5/17/2021,291000
Mizoram,India,,,,5/18/2021,293620
Mizoram,India,,,,5/19/2021,296897
Mizoram,India,,,,5/20/2021,301219
Mizoram,India,,,,5/21/2021,303174
Mizoram,India,,,,5/22/2021,303177
Mizoram,India,,,,5/23/2021,303177
Mizoram,India,,,,5/24/2021,304924
Mizoram,India,,,,5/25/2021,306426
Mizoram,India,,,,5/26/2021,307157
Mizoram,India,,,,5/27/2021,308591
Mizoram,India,,,,5/28/2021,311401
Mizoram,India,,,,5/29/2021,313380
Mizoram,India,,,,5/30/2021,313451
Mizoram,India,,,,5/31/2021,315240
Mizoram,India,,,,6/1/2021,316259
Mizoram,India,,,,6/2/2021,316758
Mizoram,India,,,,6/3/2021,318196
Mizoram,India,,,,6/4/2021,322280
Mizoram,India,,,,6/5/2021,323518
Mizoram,India,,,,6/6/2021,323519
Mizoram,India,,,,6/7/2021,327704
Mizoram,India,,,,6/8/2021,331452
Mizoram,India,,,,6/9/2021,335037
Mizoram,India,,,,6/10/2021,339575
Mizoram,India,,,,6/11/2021,342846
Mizoram,India,,,,6/12/2021,344044
Mizoram,India,,,,6/13/2021,344044
Mizoram,India,,,,6/14/2021,357294
Mizoram,India,,,,6/15/2021,373076
Mizoram,India,,,,6/16/2021,393720
Mizoram,India,,,,6/17/2021,410438
Mizoram,India,,,,6/18/2021,421359
Mizoram,India,,,,6/19/2021,428680
Mizoram,India,,,,6/20/2021,428676
Mizoram,India,,,,6/21/2021,445757
Mizoram,India,,,,6/22/2021,473260
Mizoram,India,,,,6/23/2021,496257
Mizoram,India,,,,6/24/2021,518547
Mizoram,India,,,,6/25/2021,540522
Mizoram,India,,,,6/26/2021,550443
Mizoram,India,,,,6/27/2021,550596
Mizoram,India,,,,6/28/2021,559934
Mizoram,India,,,,6/29/2021,568598
Mizoram,India,,,,6/30/2021,573055
Mizoram,India,,,,7/1/2021,580553
Mizoram,India,,,,7/2/2021,592672
Mizoram,India,,,,7/3/2021,600242
Mizoram,India,,,,7/4/2021,600379
Mizoram,India,,,,7/5/2021,611897
Mizoram,India,,,,7/6/2021,620611
Mizoram,India,,,,7/7/2021,632113
Mizoram,India,,,,7/8/2021,649616
Mizoram,India,,,,7/9/2021,667224
Mizoram,India,,,,7/10/2021,671369
Mizoram,India,,,,7/11/2021,671369
Mizoram,India,,,,7/12/2021,671701
Mizoram,India,,,,7/13/2021,685029
Mizoram,India,,,,7/14/2021,698676
Mizoram,India,,,,7/15/2021,721084
Mizoram,India,,,,7/16/2021,733641
Mizoram,India,,,,7/17/2021,736794
Mizoram,India,,,,7/18/2021,736894
Mizoram,India,,,,7/19/2021,752356
Mizoram,India,,,,7/20/2021,768906
Mizoram,India,,,,7/21/2021,773926
Mizoram,India,,,,7/22/2021,786131
Mizoram,India,,,,7/23/2021,796828
Mizoram,India,,,,7/24/2021,798104
Mizoram,India,,,,7/25/2021,798300
Mizoram,India,,,,7/26/2021,803830
Mizoram,India,,,,7/27/2021,813061
Mizoram,India,,,,7/28/2021,821586
Mizoram,India,,,,7/29/2021,827813
Mizoram,India,,,,7/30/2021,833588
Mizoram,India,,,,7/31/2021,840774
Mizoram,India,,,,8/1/2021,840971
Mizoram,India,,,,8/2/2021,843145
Mizoram,India,,,,8/3/2021,844775
Mizoram,India,,,,8/4/2021,847086
Mizoram,India,,,,8/5/2021,850664
Mizoram,India,,,,8/6/2021,850664
Mizoram,India,,,,8/7/2021,858266
Mizoram,India,,,,8/8/2021,858418
Mizoram,India,,,,8/9/2021,861726
Mizoram,India,,,,8/10/2021,865107
Mizoram,India,,,,8/11/2021,869316
Mizoram,India,,,,8/12/2021,873779
Mizoram,India,,,,8/13/2021,876984
Mizoram,India,,,,8/14/2021,877834
Mizoram,India,,,,8/15/2021,878179
Mizoram,India,,,,8/16/2021,881500
Mizoram,India,,,,8/17/2021,883790
Mizoram,India,,,,8/18/2021,886016
Mizoram,India,,,,8/19/2021,889288
Mizoram,India,,,,8/20/2021,891493
Mizoram,India,,,,8/21/2021,891467
Mizoram,India,,,,8/22/2021,891681
Mizoram,India,,,,8/23/2021,894102
Mizoram,India,,,,8/24/2021,897144
Mizoram,India,,,,8/25/2021,898972
Mizoram,India,,,,8/26/2021,900339
Mizoram,India,,,,8/27/2021,902932
Mizoram,India,,,,8/28/2021,902932
Mizoram,India,,,,8/29/2021,903594
Mizoram,India,,,,8/30/2021,905569
Mizoram,India,,,,8/31/2021,907747
Mizoram,India,,,,9/1/2021,909049
Mizoram,India,,,,9/2/2021,915345
Mizoram,India,,,,9/3/2021,918484
Mizoram,India,,,,9/4/2021,918724
Mizoram,India,,,,9/5/2021,925824
Mizoram,India,,,,9/6/2021,933282
Mizoram,India,,,,9/7/2021,946051
Mizoram,India,,,,9/8/2021,956641
Mizoram,India,,,,9/9/2021,972349
Mizoram,India,,,,9/10/2021,974758
Mizoram,India,,,,9/11/2021,975763
Mizoram,India,,,,9/12/2021,981249
Mizoram,India,,,,9/13/2021,993278
Mizoram,India,,,,9/14/2021,1009134
Mizoram,India,,,,9/15/2021,1023371
Mizoram,India,,,,9/16/2021,1029267
Mizoram,India,,,,9/17/2021,1046419
Mizoram,India,,,,9/18/2021,1047001
Mizoram,India,,,,9/19/2021,1053435
Mizoram,India,,,,9/20/2021,1069875
Mizoram,India,,,,9/21/2021,1078980
Mizoram,India,,,,9/22/2021,1089320
Nagaland,India,,,,4/30/2021,198814
Nagaland,India,,,,5/1/2021,199986
Nagaland,India,,,,5/2/2021,200268
Nagaland,India,,,,5/3/2021,200268
Nagaland,India,,,,5/4/2021,209616
Nagaland,India,,,,5/5/2021,213112
Nagaland,India,,,,5/6/2021,215703
Nagaland,India,,,,5/7/2021,217847
Nagaland,India,,,,5/8/2021,218088
Nagaland,India,,,,5/9/2021,218536
Nagaland,India,,,,5/10/2021,222357
Nagaland,India,,,,5/11/2021,225776
Nagaland,India,,,,5/12/2021,228084
Nagaland,India,,,,5/13/2021,231203
Nagaland,India,,,,5/14/2021,232382
Nagaland,India,,,,5/15/2021,232734
Nagaland,India,,,,5/16/2021,232734
Nagaland,India,,,,5/17/2021,237058
Nagaland,India,,,,5/18/2021,242456
Nagaland,India,,,,5/19/2021,244547
Nagaland,India,,,,5/20/2021,246656
Nagaland,India,,,,5/21/2021,247220
Nagaland,India,,,,5/22/2021,247322
Nagaland,India,,,,5/23/2021,247322
Nagaland,India,,,,5/24/2021,253363
Nagaland,India,,,,5/25/2021,259660
Nagaland,India,,,,5/26/2021,260696
Nagaland,India,,,,5/27/2021,261471
Nagaland,India,,,,5/28/2021,262221
Nagaland,India,,,,5/29/2021,262475
Nagaland,India,,,,5/30/2021,262558
Nagaland,India,,,,5/31/2021,268912
Nagaland,India,,,,6/1/2021,274949
Nagaland,India,,,,6/2/2021,277116
Nagaland,India,,,,6/3/2021,279779
Nagaland,India,,,,6/4/2021,281636
Nagaland,India,,,,6/5/2021,281846
Nagaland,India,,,,6/6/2021,282432
Nagaland,India,,,,6/7/2021,291582
Nagaland,India,,,,6/8/2021,301471
Nagaland,India,,,,6/9/2021,312156
Nagaland,India,,,,6/10/2021,320251
Nagaland,India,,,,6/11/2021,329294
Nagaland,India,,,,6/12/2021,332806
Nagaland,India,,,,6/13/2021,332806
Nagaland,India,,,,6/14/2021,349534
Nagaland,India,,,,6/15/2021,361657
Nagaland,India,,,,6/16/2021,372959
Nagaland,India,,,,6/17/2021,382348
Nagaland,India,,,,6/18/2021,391995
Nagaland,India,,,,6/19/2021,394958
Nagaland,India,,,,6/20/2021,399316
Nagaland,India,,,,6/21/2021,409466
Nagaland,India,,,,6/22/2021,419771
Nagaland,India,,,,6/23/2021,430608
Nagaland,India,,,,6/24/2021,440569
Nagaland,India,,,,6/25/2021,452943
Nagaland,India,,,,6/26/2021,458432
Nagaland,India,,,,6/27/2021,462538
Nagaland,India,,,,6/28/2021,475119
Nagaland,India,,,,6/29/2021,487814
Nagaland,India,,,,6/30/2021,500218
Nagaland,India,,,,7/1/2021,509297
Nagaland,India,,,,7/2/2021,518389
Nagaland,India,,,,7/3/2021,520898
Nagaland,India,,,,7/4/2021,526919
Nagaland,India,,,,7/5/2021,538963
Nagaland,India,,,,7/6/2021,552196
Nagaland,India,,,,7/7/2021,564970
Nagaland,India,,,,7/8/2021,575404
Nagaland,India,,,,7/9/2021,586966
Nagaland,India,,,,7/10/2021,589915
Nagaland,India,,,,7/11/2021,589915
Nagaland,India,,,,7/12/2021,594408
Nagaland,India,,,,7/13/2021,606945
Nagaland,India,,,,7/14/2021,620563
Nagaland,India,,,,7/15/2021,643798
Nagaland,India,,,,7/16/2021,653594
Nagaland,India,,,,7/17/2021,657854
Nagaland,India,,,,7/18/2021,665278
Nagaland,India,,,,7/19/2021,679346
Nagaland,India,,,,7/20/2021,692562
Nagaland,India,,,,7/21/2021,704472
Nagaland,India,,,,7/22/2021,714887
Nagaland,India,,,,7/23/2021,724280
Nagaland,India,,,,7/24/2021,727525
Nagaland,India,,,,7/25/2021,730846
Nagaland,India,,,,7/26/2021,739957
Nagaland,India,,,,7/27/2021,747543
Nagaland,India,,,,7/28/2021,753720
Nagaland,India,,,,7/29/2021,758573
Nagaland,India,,,,7/30/2021,763175
Nagaland,India,,,,7/31/2021,766447
Nagaland,India,,,,8/1/2021,767776
Nagaland,India,,,,8/2/2021,772323
Nagaland,India,,,,8/3/2021,776124
Nagaland,India,,,,8/4/2021,779573
Nagaland,India,,,,8/5/2021,782502
Nagaland,India,,,,8/6/2021,782502
Nagaland,India,,,,8/7/2021,786802
Nagaland,India,,,,8/8/2021,787434
Nagaland,India,,,,8/9/2021,791565
Nagaland,India,,,,8/10/2021,797100
Nagaland,India,,,,8/11/2021,800970
Nagaland,India,,,,8/12/2021,803143
Nagaland,India,,,,8/13/2021,806420
Nagaland,India,,,,8/14/2021,807319
Nagaland,India,,,,8/15/2021,807502
Nagaland,India,,,,8/16/2021,811929
Nagaland,India,,,,8/17/2021,817477
Nagaland,India,,,,8/18/2021,821147
Nagaland,India,,,,8/19/2021,823090
Nagaland,India,,,,8/20/2021,825544
Nagaland,India,,,,8/21/2021,826449
Nagaland,India,,,,8/22/2021,826881
Nagaland,India,,,,8/23/2021,831411
Nagaland,India,,,,8/24/2021,836318
Nagaland,India,,,,8/25/2021,839996
Nagaland,India,,,,8/26/2021,842630
Nagaland,India,,,,8/27/2021,846206
Nagaland,India,,,,8/28/2021,846206
Nagaland,India,,,,8/29/2021,847589
Nagaland,India,,,,8/30/2021,850253
Nagaland,India,,,,8/31/2021,856935
Nagaland,India,,,,9/1/2021,862404
Nagaland,India,,,,9/2/2021,870091
Nagaland,India,,,,9/3/2021,873097
Nagaland,India,,,,9/4/2021,874569
Nagaland,India,,,,9/5/2021,883086
Nagaland,India,,,,9/6/2021,891847
Nagaland,India,,,,9/7/2021,898527
Nagaland,India,,,,9/8/2021,907727
Nagaland,India,,,,9/9/2021,917171
Nagaland,India,,,,9/10/2021,919989
Nagaland,India,,,,9/11/2021,922190
Nagaland,India,,,,9/12/2021,928985
Nagaland,India,,,,9/13/2021,938301
Nagaland,India,,,,9/14/2021,947292
Nagaland,India,,,,9/15/2021,954328
Nagaland,India,,,,9/16/2021,962608
Nagaland,India,,,,9/17/2021,966524
Nagaland,India,,,,9/18/2021,968598
Nagaland,India,,,,9/19/2021,976118
Nagaland,India,,,,9/20/2021,987703
Nagaland,India,,,,9/21/2021,995030
Nagaland,India,,,,9/22/2021,1003725
Odisha,India,,,,4/30/2021,5857731
Odisha,India,,,,5/1/2021,5872738
Odisha,India,,,,5/2/2021,5874407
Odisha,India,,,,5/3/2021,5874407
Odisha,India,,,,5/4/2021,5944620
Odisha,India,,,,5/5/2021,5967765
Odisha,India,,,,5/6/2021,6017415
Odisha,India,,,,5/7/2021,6094247
Odisha,India,,,,5/8/2021,6159998
Odisha,India,,,,5/9/2021,6166695
Odisha,India,,,,5/10/2021,6292663
Odisha,India,,,,5/11/2021,6392592
Odisha,India,,,,5/12/2021,6448624
Odisha,India,,,,5/13/2021,6497240
Odisha,India,,,,5/14/2021,6542754
Odisha,India,,,,5/15/2021,6577633
Odisha,India,,,,5/16/2021,6577633
Odisha,India,,,,5/17/2021,6639176
Odisha,India,,,,5/18/2021,6744998
Odisha,India,,,,5/19/2021,6819638
Odisha,India,,,,5/20/2021,6964278
Odisha,India,,,,5/21/2021,7014521
Odisha,India,,,,5/22/2021,7099802
Odisha,India,,,,5/23/2021,7099802
Odisha,India,,,,5/24/2021,7228138
Odisha,India,,,,5/25/2021,7325330
Odisha,India,,,,5/26/2021,7375678
Odisha,India,,,,5/27/2021,7477645
Odisha,India,,,,5/28/2021,7602197
Odisha,India,,,,5/29/2021,7706869
Odisha,India,,,,5/30/2021,7725803
Odisha,India,,,,5/31/2021,7856021
Odisha,India,,,,6/1/2021,7960089
Odisha,India,,,,6/2/2021,8032250
Odisha,India,,,,6/3/2021,8108356
Odisha,India,,,,6/4/2021,8198300
Odisha,India,,,,6/5/2021,8277459
Odisha,India,,,,6/6/2021,8290523
Odisha,India,,,,6/7/2021,8455149
Odisha,India,,,,6/8/2021,8603535
Odisha,India,,,,6/9/2021,8744175
Odisha,India,,,,6/10/2021,8799028
Odisha,India,,,,6/11/2021,8895992
Odisha,India,,,,6/12/2021,8965839
Odisha,India,,,,6/13/2021,8965839
Odisha,India,,,,6/14/2021,9052810
Odisha,India,,,,6/15/2021,9172995
Odisha,India,,,,6/16/2021,9330274
Odisha,India,,,,6/17/2021,9478691
Odisha,India,,,,6/18/2021,9623259
Odisha,India,,,,6/19/2021,9813584
Odisha,India,,,,6/20/2021,9838167
Odisha,India,,,,6/21/2021,10137051
Odisha,India,,,,6/22/2021,10422623
Odisha,India,,,,6/23/2021,10752263
Odisha,India,,,,6/24/2021,11032685
Odisha,India,,,,6/25/2021,11297161
Odisha,India,,,,6/26/2021,11540401
Odisha,India,,,,6/27/2021,11571722
Odisha,India,,,,6/28/2021,11835396
Odisha,India,,,,6/29/2021,11961123
Odisha,India,,,,6/30/2021,12016528
Odisha,India,,,,7/1/2021,12055224
Odisha,India,,,,7/2/2021,12090220
Odisha,India,,,,7/3/2021,12202553
Odisha,India,,,,7/4/2021,12237343
Odisha,India,,,,7/5/2021,12592387
Odisha,India,,,,7/6/2021,12927190
Odisha,India,,,,7/7/2021,13131821
Odisha,India,,,,7/8/2021,13276053
Odisha,India,,,,7/9/2021,13376830
Odisha,India,,,,7/10/2021,13443965
Odisha,India,,,,7/11/2021,13443965
Odisha,India,,,,7/12/2021,13451568
Odisha,India,,,,7/13/2021,13503117
Odisha,India,,,,7/14/2021,13670765
Odisha,India,,,,7/15/2021,14017091
Odisha,India,,,,7/16/2021,14144122
Odisha,India,,,,7/17/2021,14261806
Odisha,India,,,,7/18/2021,14275965
Odisha,India,,,,7/19/2021,14573221
Odisha,India,,,,7/20/2021,14791078
Odisha,India,,,,7/21/2021,14921188
Odisha,India,,,,7/22/2021,15105085
Odisha,India,,,,7/23/2021,15244784
Odisha,India,,,,7/24/2021,15396800
Odisha,India,,,,7/25/2021,15417302
Odisha,India,,,,7/26/2021,15620022
Odisha,India,,,,7/27/2021,15813159
Odisha,India,,,,7/28/2021,16002839
Odisha,India,,,,7/29/2021,16164233
Odisha,India,,,,7/30/2021,16345912
Odisha,India,,,,7/31/2021,16622886
Odisha,India,,,,8/1/2021,16637788
Odisha,India,,,,8/2/2021,16835736
Odisha,India,,,,8/3/2021,17061447
Odisha,India,,,,8/4/2021,17251295
Odisha,India,,,,8/5/2021,17491253
Odisha,India,,,,8/6/2021,17491253
Odisha,India,,,,8/7/2021,17880339
Odisha,India,,,,8/8/2021,17903600
Odisha,India,,,,8/9/2021,18173605
Odisha,India,,,,8/10/2021,18487070
Odisha,India,,,,8/11/2021,18724973
Odisha,India,,,,8/12/2021,18936854
Odisha,India,,,,8/13/2021,19218168
Odisha,India,,,,8/14/2021,19487188
Odisha,India,,,,8/15/2021,19512718
Odisha,India,,,,8/16/2021,19769269
Odisha,India,,,,8/17/2021,19964068
Odisha,India,,,,8/18/2021,20174664
Odisha,India,,,,8/19/2021,20333831
Odisha,India,,,,8/20/2021,20428259
Odisha,India,,,,8/21/2021,20501905
Odisha,India,,,,8/22/2021,20511151
Odisha,India,,,,8/23/2021,20742532
Odisha,India,,,,8/24/2021,20953280
Odisha,India,,,,8/25/2021,21077503
Odisha,India,,,,8/26/2021,21206894
Odisha,India,,,,8/27/2021,21493131
Odisha,India,,,,8/28/2021,21493131
Odisha,India,,,,8/29/2021,21794145
Odisha,India,,,,8/30/2021,22020662
Odisha,India,,,,8/31/2021,22308575
Odisha,India,,,,9/1/2021,22603568
Odisha,India,,,,9/2/2021,23106001
Odisha,India,,,,9/3/2021,23535887
Odisha,India,,,,9/4/2021,23700737
Odisha,India,,,,9/5/2021,23956483
Odisha,India,,,,9/6/2021,24214255
Odisha,India,,,,9/7/2021,24505111
Odisha,India,,,,9/8/2021,24829951
Odisha,India,,,,9/9/2021,25100593
Odisha,India,,,,9/10/2021,25316056
Odisha,India,,,,9/11/2021,25419172
Odisha,India,,,,9/12/2021,25583229
Odisha,India,,,,9/13/2021,25898789
Odisha,India,,,,9/14/2021,26220522
Odisha,India,,,,9/15/2021,26584835
Odisha,India,,,,9/16/2021,26961783
Odisha,India,,,,9/17/2021,27335303
Odisha,India,,,,9/18/2021,27483323
Odisha,India,,,,9/19/2021,27728923
Odisha,India,,,,9/20/2021,28145751
Odisha,India,,,,9/21/2021,28529968
Odisha,India,,,,9/22/2021,28925932
Puducherry,India,,,,4/30/2021,197790
Puducherry,India,,,,5/1/2021,199906
Puducherry,India,,,,5/2/2021,200026
Puducherry,India,,,,5/3/2021,200026
Puducherry,India,,,,5/4/2021,204352
Puducherry,India,,,,5/5/2021,206992
Puducherry,India,,,,5/6/2021,209894
Puducherry,India,,,,5/7/2021,212857
Puducherry,India,,,,5/8/2021,215447
Puducherry,India,,,,5/9/2021,215935
Puducherry,India,,,,5/10/2021,219254
Puducherry,India,,,,5/11/2021,221604
Puducherry,India,,,,5/12/2021,223561
Puducherry,India,,,,5/13/2021,226096
Puducherry,India,,,,5/14/2021,228342
Puducherry,India,,,,5/15/2021,230803
Puducherry,India,,,,5/16/2021,230803
Puducherry,India,,,,5/17/2021,232512
Puducherry,India,,,,5/18/2021,233427
Puducherry,India,,,,5/19/2021,234416
Puducherry,India,,,,5/20/2021,239864
Puducherry,India,,,,5/21/2021,242180
Puducherry,India,,,,5/22/2021,244581
Puducherry,India,,,,5/23/2021,244581
Puducherry,India,,,,5/24/2021,248835
Puducherry,India,,,,5/25/2021,251379
Puducherry,India,,,,5/26/2021,254136
Puducherry,India,,,,5/27/2021,256963
Puducherry,India,,,,5/28/2021,260161
Puducherry,India,,,,5/29/2021,263441
Puducherry,India,,,,5/30/2021,265588
Puducherry,India,,,,5/31/2021,269177
Puducherry,India,,,,6/1/2021,272489
Puducherry,India,,,,6/2/2021,275845
Puducherry,India,,,,6/3/2021,279178
Puducherry,India,,,,6/4/2021,282004
Puducherry,India,,,,6/5/2021,286309
Puducherry,India,,,,6/6/2021,288831
Puducherry,India,,,,6/7/2021,294131
Puducherry,India,,,,6/8/2021,299870
Puducherry,India,,,,6/9/2021,305420
Puducherry,India,,,,6/10/2021,311510
Puducherry,India,,,,6/11/2021,317196
Puducherry,India,,,,6/12/2021,324318
Puducherry,India,,,,6/13/2021,324318
Puducherry,India,,,,6/14/2021,333854
Puducherry,India,,,,6/15/2021,339438
Puducherry,India,,,,6/16/2021,352743
Puducherry,India,,,,6/17/2021,368353
Puducherry,India,,,,6/18/2021,384512
Puducherry,India,,,,6/19/2021,409937
Puducherry,India,,,,6/20/2021,418469
Puducherry,India,,,,6/21/2021,436106
Puducherry,India,,,,6/22/2021,444683
Puducherry,India,,,,6/23/2021,453715
Puducherry,India,,,,6/24/2021,461886
Puducherry,India,,,,6/25/2021,469755
Puducherry,India,,,,6/26/2021,479417
Puducherry,India,,,,6/27/2021,481872
Puducherry,India,,,,6/28/2021,492563
Puducherry,India,,,,6/29/2021,499905
Puducherry,India,,,,6/30/2021,507394
